,id,edit_history_tweet_ids,lang,created_at,text,author_id
7,1601667799834718208,['1601667799834718208'],en,2022-12-10T19:58:55.000Z,"Intel Core i9-13900K: up to 350 W energy consumption thanks to ""extreme performance"" mode - https://t.co/UKRCQbtS5j https://t.co/AgNSbnUcss",1456266584134094862
8,1601667673687216128,['1601667673687216128'],en,2022-12-10T19:58:25.000Z,"All bitcoin nodes are competing against each other in solving a cryptographic puzzle. Because the solution is found randomly, is elected the leader of the round who produces the next block. This algorithm is called “Proof of work” and results in a lot of energy consumption.",1520459730912788484
9,1601665127237185536,['1601665127237185536'],en,2022-12-10T19:48:18.000Z,"ok @elonmusk, my name is not important right now what important is getting your attention.

I may have an idea/theory/plan, on how we can advance humanity into the age of space travel.

my plans will improve or energy grid/consumption.

my theory should help create new elements",1135264375558696961
10,1601664335658377216,['1601664335658377216'],en,2022-12-10T19:45:09.000Z,"@Noahpinion This is just power generation. That's the easy part. If you look at primary energy consumption, even in a country like Germany PV is still a tiny fraction. https://t.co/wNjoUXgGFL",4919482001
11,1601663572953927680,['1601663572953927680'],en,2022-12-10T19:42:07.000Z,@TrippAdams18 @SwipeWright An everyone must cut their energy consumption to save the planet but it's ok to bring in millions of immigrants that as they increase their standard of living also become consumers and drastically increase their energy consumption and CO2 footprint.,195192814
12,1601662961093054464,['1601662961093054464'],en,2022-12-10T19:39:42.000Z,"RT @OdumuOtuogha: @QuaiNetwork I can't wait to ask questions. Since quai uses POW mechanism, how do you intend to solve the high energy con…",823467503313485824
13,1601662686890463232,['1601662686890463232'],en,2022-12-10T19:38:36.000Z,"@Theekshana612 @hiragananinja Your body that does this to produce energy to ensure human movement, and store energy in excess of body consumption in cells in the form of adenosine triphosphate.
I am talking about whiskey or alcohol, you are the one who introduces it into your body,",1221430252326526978
14,1601662327824453632,['1601662327824453632'],en,2022-12-10T19:37:11.000Z,"@TeslaTechnics Yes, I agree it’s energy consumption is a terrible problem.",1398753589045116934
15,1601661559410860032,['1601661559410860032'],en,2022-12-10T19:34:07.000Z,@robnewlandukusa I will admit that during its bull-run I did believe there was something to it although the insane energy consumption of transacting and mining was a big concern of mine. For the energy consumption alone it should probably die…,1230094423523983361
16,1601660452098174977,['1601660452098174977'],en,2022-12-10T19:29:43.000Z,@dorfman_p Appears impressive until you explain people that in most developed countries electricity is only about 15% of the total energy consumption. So at half of Ireland's electricity use that amounts to wind having provided 8% of Ireland's energy last month. 🤔,246213562
17,1601657066233679872,['1601657066233679872'],en,2022-12-10T19:16:16.000Z,"RT @SaveStandard: “Adopting fall-back [Standard Time] year-round will benefit sleep patterns, improve mental health and empathy.” #EndDayli…",415733099
18,1601656746811936768,['1601656746811936768'],en,2022-12-10T19:15:00.000Z,"RT @cognazor: @serraotweets Tech gave us many nice things, but it also pushed us to the brink of biosphere collapse and an energy cliff. We…",752984680765329408
19,1601655423484178433,['1601655423484178433'],en,2022-12-10T19:09:44.000Z,RT @ESBGroup: Small changes really can make a big difference in our energy consumption this winter.,1262803762508443648
20,1601655343779438592,['1601655343779438592'],en,2022-12-10T19:09:25.000Z,"RT @CryptoIRELAND1: #Cardano Outperforms PayPal and Netflix with Lower Energy Consumption: Details
#VasilHardFork https://t.co/esGc6yByGi",1447611653873340420
21,1601652374820429824,['1601652374820429824'],en,2022-12-10T18:57:38.000Z,"@jordanbpeterson Not having insulation in a house anywhere north of the subtropics is ridiculous.  Regardless of what the left wants, the cost of UK energy is going to bite, and that alone is going to limit consumption.   Insulation is one of the few good ways.  More sane than solar panels.",1488333109644906502
22,1601652199985418240,['1601652199985418240'],en,2022-12-10T18:56:56.000Z,"@DigiEconomist Volcanoes: ~57 megatons of CO2 / year 
Bitcoin:       ~64 megatons of CO2 / year  

https://t.co/TUXtDlazD9
https://t.co/grHrC1dS3t",51807171
23,1601651500643930112,['1601651500643930112'],en,2022-12-10T18:54:09.000Z,@AshleyRothery @Scarym6 @ZahidZh @Depheruk @RishiSunak PIVs are great but tenants are turning them off. Energy consumption and noise.,1494940851222499331
24,1601651252752183297,['1601651252752183297'],en,2022-12-10T18:53:10.000Z,RT @KingFredSports: False ideology alert. Unnecessary energy transition is the problem not the energy consumption. Transitioning from the m…,1413265453477076992
25,1601650943216361474,['1601650943216361474'],en,2022-12-10T18:51:56.000Z,"RT @LebogangMaile1: with demand far exceeding supply, unavailability of land and funding challenges, and are tasked to increase efforts tow…",422482207
26,1601650347172597760,['1601650347172597760'],en,2022-12-10T18:49:34.000Z,"@djgtweeting A green LED running off the mains via a resistor? I considered trying it to reduce my energy consumption, but the laws of physics and basic economics scuppered the plan.",921698700
27,1601649763702956033,['1601649763702956033'],en,2022-12-10T18:47:15.000Z,"All bitcoin nodes are competing against each other in solving a cryptographic puzzle. Because the solution is found randomly, is elected the leader of the round who produces the next block. This algorithm is called “Proof of work” and results in a lot of energy consumption.",1419508312220082176
28,1601649353197641728,['1601649353197641728'],en,2022-12-10T18:45:37.000Z,"RT @SaveStandard: “Adopting fall-back [Standard Time] year-round will benefit sleep patterns, improve mental health and empathy.” #EndDayli…",35307265
29,1601648072509247489,['1601648072509247489'],en,2022-12-10T18:40:32.000Z,"RT @SaveStandard: “Adopting fall-back [Standard Time] year-round will benefit sleep patterns, improve mental health and empathy.” #EndDayli…",1586756542665297921
30,1601647777196695553,['1601647777196695553'],en,2022-12-10T18:39:21.000Z,"@PierrePoilievre ""Although it is found in many rocks and some brines, but always in very low concentrations""

There needs to be different ways to store energy for consumption. Tbh we need to look into research and development of sustainable ideas because mining for lithium isn't sustainable.",1345960678293528578
31,1601647236336668672,['1601647236336668672'],en,2022-12-10T18:37:12.000Z,@DavidGr07837209 Definitely for freight. Much more economical in terms of energy consumption. You'd just need to nationalise the railways to prevent the price gouging.,1284864386524307456
32,1601647073673490432,['1601647073673490432'],en,2022-12-10T18:36:34.000Z,"RT @hubermanlab: If caffeine gives you the jitters, take 100mg Theanine alongside it. This is actually the approach many energy drink (and…",257250721
33,1601646795985424385,['1601646795985424385'],en,2022-12-10T18:35:27.000Z,@AnjaanRitesh That’s just energy related. Non veg food stuff has most energy mass which is not good for human consumption on a particular day.,1488056686233677825
34,1601645499471523840,['1601645499471523840'],en,2022-12-10T18:30:18.000Z,"@filippo_yacob Interesting idea. 
Personally, prefer to tax carbon, pollution and waste at a higher rate to change behaviour and raise revenue from consumption with high negative externalities. &amp; then use this revenue to incentivise investment in energy efficiency, waste reduction &amp; low carbon",1913749230
35,1601643000714891265,['1601643000714891265'],en,2022-12-10T18:20:23.000Z,"Easy. 

Because we are surrounded by data. Data is everywhere. Not only at work.

• Entertainment: #Netflix movies

• Sports: #FIFAWorldCup matches

• Public transportation: Departure schedules

• Home: Energy consumption

Problem: we just can't process data properly",1592439817631137793
36,1601642401579167744,['1601642401579167744'],en,2022-12-10T18:18:00.000Z,"The data challenge $OCEAN Storage Network Energy Consumption# has been extended.

You now have enough time to analyze the energy efficiency of #Filecoin storage and earn a significant reward.

https://t.co/yQ9vmeyVPU https://t.co/BLKanHAQmN",1289655431632228352
37,1601640235099488256,['1601640235099488256'],en,2022-12-10T18:09:23.000Z,"@Lillian07325881 @tedblom Ja, go switch on more christmas lights. Light up your gardens, people, we don't have a care when it comes to power consumption while we're at poor energy production",1157925540
38,1601639237354672128,['1601639237354672128'],en,2022-12-10T18:05:25.000Z,RT @ShellenbergerMD: Per capita income remains tightly coupled with per capita energy consumption. There is no rich low-energy nation just…,1431750218094190593
39,1601639130294886405,['1601639130294886405'],en,2022-12-10T18:05:00.000Z,Turn your home thermostat down one degree to make a 4% reduction in your energy consumption. https://t.co/nFCFRxY4tf,1392029274744500232
40,1601638990930907143,['1601638990930907143'],en,2022-12-10T18:04:27.000Z,"Looking to take advantage of export demand and refining margins to offset weak domestic consumption, Chinese refiners could export a record-high volume of transportation fuels this month as they also seek to use up the export quotas allocated by the gove… https://t.co/L5YZiGcRFc",8572192
41,1601638744939171846,['1601638744939171846'],en,2022-12-10T18:03:28.000Z,is #bitcoin's #energy consumption still bad for the environment when a rural village in Kenya uses #excess #hydropower for #mining? 🤔 https://t.co/eKraQz4hls,1384064134380023809
42,1601636394887446528,['1601636394887446528'],en,2022-12-10T17:54:08.000Z,"RT @michael__bean: Why I commit to this every year:
•Cuts greenhouse gasses and emissions. 
•Reduces pressure on over-fished oceans.
•Reduc…",1463218261147979784
43,1601635593678643202,['1601635593678643202'],en,2022-12-10T17:50:57.000Z,"RT @Analytics_699: LoRa Devices &amp; LoRaWAN into new HVAC optimization Solution to Reduce Energy consumption in Smart Buildings ▶️
#Analytics…",1465977386613182464
44,1601633812802174983,['1601633812802174983'],en,2022-12-10T17:43:52.000Z,"RT @BTC_Archive: JUST IN:  🇷🇺  #Bitcoin mining industry's power consumption could double this year - Russian Ministry of Energy

🤝",879063630
45,1601633732221624320,['1601633732221624320'],en,2022-12-10T17:43:33.000Z,"@TRVLADCTTV 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
46,1601633692304429056,['1601633692304429056'],en,2022-12-10T17:43:23.000Z,"@UkorMarcel 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
47,1601633640848707585,['1601633640848707585'],en,2022-12-10T17:43:11.000Z,"@BTCmining65 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
48,1601633568920596481,['1601633568920596481'],en,2022-12-10T17:42:54.000Z,"@jesscawildchild @TheDavidGersch 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
49,1601633493595099136,['1601633493595099136'],en,2022-12-10T17:42:36.000Z,"@PayneResidence 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
50,1601633456026329088,['1601633456026329088'],en,2022-12-10T17:42:27.000Z,"@1703_collective @HODLFrance 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
